win_loss_perc_home,points_home,points_opp_home,points_diff_home,mov_home,totalyards_home,plays_offense_home,yds_per_play_offense_home,turnovers_home,fumbles_lost_home,first_down_home,pass_cmp_home,pass_att_home,passyds_home,pass_td_home,pass_int_home,pass_netyds_per_att_home,pass_fd_home,rush_att_home,rushyds_home,rush_td_home,rushyds_per_att_home,rush_fd_home,penalties_home,penaltiesyds_home,pen_fd_home,score_pct_home,turnover_pct_home,exp_pts_tot_home,comp_pct_home,win_loss_perc_away,points_away,points_opp_away,points_diff_away,mov_away,totalyards_away,plays_offense_away,yds_per_play_offense_away,turnovers_away,fumbles_lost_away,first_down_away,pass_cmp_away,pass_att_away,passyds_away,pass_td_away,pass_int_away,pass_netyds_per_att_away,pass_fd_away,rush_att_away,rushyds_away,rush_td_away,rushyds_per_att_away,rush_fd_away,penalties_away,penaltiesyds_away,pen_fd_away,score_pct_away,turnover_pct_away,exp_pts_tot_away,ties_away,comp_pct_away,score_home,score_away,spread_favorite,over_under_line,stadium_weather_type,home_fav,home_win
0.647,28.41176470588235,17.0,194,11.411764705882353,381.94117647058823,67.23529411764706,5.7,1.2941176470588236,0.35294117647058826,23.41176470588235,24.41176470588235,38.529411764705884,252.0,2.1176470588235294,0.9411764705882353,0.37058823529411766,13.882352941176471,27.11764705882353,129.94117647058823,1.1764705882352942,0.2823529411764706,7.882352941176471,6.647058823529412,57.64705882352941,1.6470588235294117,45.2,11.3,12.745882352941177,0.6335877862595419,0.765,30.058823529411764,20.764705882352942,158,9.294117647058824,405.94117647058823,67.0,6.1,1.1176470588235294,0.4117647058823529,23.764705882352942,28.941176470588236,43.0,307.5882352941176,2.5294117647058822,0.7058823529411765,0.40588235294117647,16.058823529411764,22.647058823529413,98.3529411764706,1.0588235294117647,0.2529411764705882,6.235294117647059,5.705882352941177,51.411764705882355,1.4705882352941178,44.3,9.8,12.714117647058822,0.0,0.6730506155950753,33,27,-3.5,52.5,warm,False,True
0.625,23.625,24.0625,-7,-0.4375,362.0,63.5625,5.7,1.375,0.5,21.625,22.1875,33.375,236.4375,1.6875,0.875,0.40625,12.6875,27.125,125.5625,1.0625,0.2875,7.0,6.9375,55.75,1.9375,37.9,12.4,7.416875,0.6647940074906367,0.75,28.1875,19.25,143,8.9375,379.1875,61.0,6.2,0.9375,0.625,21.875,23.625,36.0,281.125,1.875,0.3125,0.46875,13.1875,23.4375,98.0625,1.0,0.2625,5.8125,6.6875,64.3125,2.875,48.8,7.9,16.46125,0.0,0.65625,24,31,-3.5,54.5,cold,False,False
0.219,21.3125,26.4375,-82,-5.125,346.8125,63.8125,5.4,1.4375,0.5,19.5625,21.5,35.6875,243.75,1.75,0.9375,0.4,12.25,25.4375,103.0625,0.4375,0.25625,5.125,7.0625,58.5625,2.1875,33.3,12.0,1.941875,0.6024518388791593,0.813,23.5,19.5625,63,3.9375,345.5,63.75,5.4,0.8125,0.5625,20.0,22.25,35.8125,233.3125,1.625,0.25,0.38125,11.875,25.6875,112.1875,1.125,0.275,5.625,6.25,48.375,2.5,37.3,6.8,7.0875,0.0,0.6212914485165794,23,22,-3.5,47.0,cold,False,True
0.588,23.764705882352942,22.176470588235293,27,1.588235294117647,359.29411764705884,64.3529411764706,5.6,1.0588235294117647,0.29411764705882354,20.647058823529413,21.235294117647058,34.294117647058826,239.0,1.5294117647058822,0.7647058823529411,0.388235294117647,12.117647058823529,28.058823529411764,120.29411764705883,1.0588235294117647,0.2529411764705882,6.470588235294118,5.235294117647059,42.35294117647059,2.0588235294117645,41.1,9.2,7.84235294117647,0.6192109777015438,0.529,22.529411764705884,20.58823529411765,33,1.9411764705882353,345.47058823529414,61.88235294117647,5.6,1.0588235294117647,0.4117647058823529,19.88235294117647,22.0,34.1764705882353,233.41176470588235,1.8823529411764706,0.6470588235294118,0.38235294117647056,12.411764705882353,25.941176470588236,112.05882352941177,0.5882352941176471,0.2529411764705882,5.9411764705882355,6.176470588235294,50.35294117647059,1.5294117647058822,39.7,9.2,8.890588235294118,0.0,0.6437177280550774,20,3,-3.5,37.5,cold,False,True
0.235,20.0,26.41176470588235,-109,-6.411764705882353,323.47058823529414,67.29411764705883,4.8,1.4705882352941178,0.47058823529411764,19.176470588235293,25.470588235294116,39.05882352941177,213.2941176470588,1.0,1.0,0.3,11.117647058823529,25.529411764705884,110.17647058823529,0.8823529411764706,0.2529411764705882,6.764705882352941,6.9411764705882355,53.88235294117647,1.2941176470588236,32.1,12.8,-2.133529411764706,0.6521084337349398,0.294,18.058823529411764,22.58823529411765,-77,-4.529411764705882,280.52941176470586,58.88235294117647,4.8,1.3529411764705883,0.47058823529411764,17.235294117647058,20.41176470588235,31.235294117647058,182.8235294117647,0.9411764705882353,0.8823529411764706,0.31176470588235294,10.647058823529411,24.176470588235293,97.70588235294117,0.8823529411764706,0.23529411764705882,5.235294117647059,4.470588235294118,38.529411764705884,1.3529411764705883,33.5,13.1,-0.44176470588235295,0.0,0.6534839924670434,17,27,-3.5,38.0,warm,False,False
0.313,21.25,29.375,-130,-8.125,341.8125,67.3125,5.1,2.1875,0.875,20.9375,23.875,39.5625,228.125,1.0625,1.3125,0.33125,14.375,24.125,113.6875,1.25,0.29375,5.125,5.4375,47.125,1.4375,32.3,16.7,-1.754375,0.6034755134281201,0.438,23.8125,24.9375,-18,-1.125,379.6875,68.5,5.5,1.5625,0.625,23.9375,28.6875,42.75,294.625,1.8125,0.9375,0.4,16.125,22.625,85.0625,0.625,0.2375,5.25,7.4375,59.75,2.5625,40.8,13.2,5.969375,0.0,0.6710526315789473,40,20,-3.5,48.0,indoor,False,True
0.471,21.764705882352942,21.823529411764707,-1,-0.058823529411764705,337.94117647058823,61.8235294117647,5.5,1.2941176470588236,0.5882352941176471,19.647058823529413,21.41176470588235,33.11764705882353,213.64705882352942,1.588235294117647,0.7058823529411765,0.3588235294117647,10.941176470588236,26.823529411764707,124.29411764705883,0.7058823529411765,0.27058823529411763,6.823529411764706,5.235294117647059,43.94117647058823,1.8823529411764706,36.2,11.3,4.052941176470589,0.6465364120781527,0.529,23.352941176470587,23.470588235294116,-2,-0.11764705882352941,364.52941176470586,59.35294117647059,6.1,1.2352941176470589,0.35294117647058826,20.11764705882353,21.647058823529413,34.35294117647059,265.3529411764706,1.7647058823529411,0.8823529411764706,0.4294117647058823,12.941176470588236,22.941176470588236,99.17647058823529,0.7058823529411765,0.2529411764705882,5.470588235294118,6.529411764705882,51.8235294117647,1.7058823529411764,38.8,11.8,4.6505882352941175,0.0,0.6301369863013698,20,26,-3.5,49.5,warm,False,False
0.471,21.0,24.294117647058822,-56,-3.2941176470588234,298.3529411764706,59.76470588235294,5.0,1.2941176470588236,0.7647058823529411,17.705882352941178,19.823529411764707,30.176470588235293,191.88235294117646,1.6470588235294117,0.5294117647058824,0.3411764705882353,9.058823529411764,26.529411764705884,106.47058823529412,0.47058823529411764,0.23529411764705882,6.823529411764706,5.823529411764706,44.05882352941177,1.8235294117647058,34.9,10.6,0.4517647058823529,0.6569200779727096,0.471,19.529411764705884,19.470588235294116,1,0.058823529411764705,289.52941176470586,59.411764705882355,4.9,1.411764705882353,0.35294117647058826,17.176470588235293,20.470588235294116,32.76470588235294,198.8235294117647,1.1764705882352942,1.0588235294117647,0.33529411764705885,10.705882352941176,24.294117647058822,90.70588235294117,0.6470588235294118,0.21764705882352942,4.882352941176471,4.411764705882353,37.0,1.588235294117647,31.8,13.4,-1.6441176470588235,0.0,0.6247755834829444,27,14,-3.5,37.5,indoor,False,True
0.588,25.11764705882353,21.470588235294116,62,3.6470588235294117,375.70588235294116,61.529411764705884,6.1,1.411764705882353,0.5882352941176471,21.235294117647058,20.176470588235293,30.235294117647058,248.2941176470588,1.5294117647058822,0.8235294117647058,0.45294117647058824,11.764705882352942,29.352941176470587,127.41176470588235,1.2941176470588236,0.2529411764705882,7.647058823529412,6.0,62.705882352941174,1.8235294117647058,41.2,11.5,7.648823529411764,0.6673151750972762,0.706,27.058823529411764,21.88235294117647,88,5.176470588235294,372.05882352941177,62.23529411764706,6.0,1.3529411764705883,0.29411764705882354,20.88235294117647,23.88235294117647,35.705882352941174,273.05882352941177,2.411764705882353,1.0588235294117647,0.4294117647058823,13.705882352941176,24.705882352941178,99.0,0.5882352941176471,0.23529411764705882,5.823529411764706,4.470588235294118,37.470588235294116,1.3529411764705883,45.9,12.2,9.501764705882353,0.0,0.6688632619439868,20,17,-3.5,46.0,warm,False,True
0.588,25.11764705882353,21.470588235294116,62,3.6470588235294117,375.70588235294116,61.529411764705884,6.1,1.411764705882353,0.5882352941176471,21.235294117647058,20.176470588235293,30.235294117647058,248.2941176470588,1.5294117647058822,0.8235294117647058,0.45294117647058824,11.764705882352942,29.352941176470587,127.41176470588235,1.2941176470588236,0.2529411764705882,7.647058823529412,6.0,62.705882352941174,1.8235294117647058,41.2,11.5,7.648823529411764,0.6673151750972762,0.706,27.058823529411764,21.88235294117647,88,5.176470588235294,372.05882352941177,62.23529411764706,6.0,1.3529411764705883,0.29411764705882354,20.88235294117647,23.88235294117647,35.705882352941174,273.05882352941177,2.411764705882353,1.0588235294117647,0.4294117647058823,13.705882352941176,24.705882352941178,99.0,0.5882352941176471,0.23529411764705882,5.823529411764706,4.470588235294118,37.470588235294116,1.3529411764705883,45.9,12.2,9.501764705882353,0.0,0.6688632619439868,24,27,-3.5,46.5,warm,True,False
0.471,21.764705882352942,21.823529411764707,-1,-0.058823529411764705,337.94117647058823,61.8235294117647,5.5,1.2941176470588236,0.5882352941176471,19.647058823529413,21.41176470588235,33.11764705882353,213.64705882352942,1.588235294117647,0.7058823529411765,0.3588235294117647,10.941176470588236,26.823529411764707,124.29411764705883,0.7058823529411765,0.27058823529411763,6.823529411764706,5.235294117647059,43.94117647058823,1.8823529411764706,36.2,11.3,4.052941176470589,0.6465364120781527,0.176,19.176470588235293,27.235294117647058,-137,-8.058823529411764,307.8235294117647,58.411764705882355,5.3,1.4705882352941178,0.5882352941176471,16.352941176470587,13.117647058823529,22.176470588235293,130.52941176470588,1.1176470588235294,0.8823529411764706,0.3,6.411764705882353,32.8235294117647,177.2941176470588,1.0588235294117647,0.31764705882352945,8.705882352941176,4.705882352941177,44.35294117647059,1.2352941176470589,34.3,12.7,-0.42,0.0,0.5915119363395226,19,28,-3.5,45.0,cold,True,False
0.765,24.941176470588236,25.11764705882353,-3,-0.17647058823529413,361.47058823529414,66.05882352941177,5.5,1.3529411764705883,0.47058823529411764,22.470588235294116,26.352941176470587,39.529411764705884,263.7647058823529,1.7647058823529411,0.8823529411764706,0.3647058823529412,14.352941176470589,23.764705882352942,97.70588235294117,1.0588235294117647,0.24117647058823527,5.470588235294118,5.176470588235294,40.23529411764706,2.6470588235294117,36.0,11.7,5.272941176470589,0.6666666666666666,0.471,21.764705882352942,21.823529411764707,-1,-0.058823529411764705,337.94117647058823,61.8235294117647,5.5,1.2941176470588236,0.5882352941176471,19.647058823529413,21.41176470588235,33.11764705882353,213.64705882352942,1.588235294117647,0.7058823529411765,0.3588235294117647,10.941176470588236,26.823529411764707,124.29411764705883,0.7058823529411765,0.27058823529411763,6.823529411764706,5.235294117647059,43.94117647058823,1.8823529411764706,36.2,11.3,4.052941176470589,0.0,0.6465364120781527,41,17,-3.5,47.5,cold,False,True
0.438,28.625,28.0625,9,0.5625,397.875,67.875,5.9,2.5625,0.6875,22.0625,23.875,39.375,302.8125,2.0625,1.875,0.45,15.25,25.5625,95.0625,0.9375,0.23125,5.0625,8.3125,69.4375,1.75,37.9,20.2,2.3125,0.6063492063492063,0.688,25.3125,24.875,7,0.4375,374.4375,65.375,5.7,1.25,0.875,21.3125,21.3125,32.3125,236.9375,1.9375,0.375,0.41875,11.875,30.0625,137.5,0.9375,0.2875,7.5625,6.8125,55.125,1.875,36.5,10.6,5.409375,0.0,0.6595744680851063,40,34,-4.0,51.0,moderate,False,True
0.313,21.25,29.375,-130,-8.125,341.8125,67.3125,5.1,2.1875,0.875,20.9375,23.875,39.5625,228.125,1.0625,1.3125,0.33125,14.375,24.125,113.6875,1.25,0.29375,5.125,5.4375,47.125,1.4375,32.3,16.7,-1.754375,0.6034755134281201,0.813,29.9375,19.375,169,10.5625,381.0625,63.25,6.0,1.4375,0.625,21.0,20.6875,29.875,237.0,1.75,0.8125,0.4625,12.1875,31.125,144.0625,1.4375,0.2875,6.875,6.5625,58.6875,1.9375,44.3,12.0,8.774375,0.0,0.6924686192468619,51,13,-4.0,40.5,moderate,False,True
0.471,25.0,25.058823529411764,-1,-0.058823529411764705,362.8235294117647,63.705882352941174,5.7,0.7647058823529411,0.35294117647058826,19.529411764705884,23.41176470588235,35.529411764705884,249.2941176470588,2.0,0.4117647058823529,0.3941176470588235,11.882352941176471,26.41176470588235,113.52941176470588,0.5882352941176471,0.2529411764705882,6.0588235294117645,6.529411764705882,61.35294117647059,1.588235294117647,39.3,6.6,4.238235294117647,0.6589403973509934,0.588,25.11764705882353,21.470588235294116,62,3.6470588235294117,375.70588235294116,61.529411764705884,6.1,1.411764705882353,0.5882352941176471,21.235294117647058,20.176470588235293,30.235294117647058,248.2941176470588,1.5294117647058822,0.8235294117647058,0.45294117647058824,11.764705882352942,29.352941176470587,127.41176470588235,1.2941176470588236,0.2529411764705882,7.647058823529412,6.0,62.705882352941174,1.8235294117647058,41.2,11.5,7.648823529411764,0.0,0.6673151750972762,34,26,-4.0,49.0,moderate,False,True
0.412,19.705882352941178,25.529411764705884,-99,-5.823529411764706,323.6470588235294,62.94117647058823,5.1,1.411764705882353,0.5294117647058824,20.294117647058822,20.941176470588236,32.35294117647059,202.41176470588235,1.2352941176470589,0.8823529411764706,0.3411764705882353,10.647058823529411,28.058823529411764,121.23529411764706,0.7647058823529411,0.2529411764705882,7.588235294117647,4.823529411764706,43.705882352941174,2.0588235294117645,34.6,13.4,0.9294117647058824,0.6472727272727272,0.412,19.705882352941178,18.941176470588236,13,0.7647058823529411,330.47058823529414,60.94117647058823,5.4,1.0588235294117647,0.5294117647058824,19.470588235294116,20.823529411764707,31.823529411764707,211.35294117647058,1.1764705882352942,0.5294117647058824,0.3647058823529412,10.529411764705882,26.764705882352942,119.11764705882354,0.9411764705882353,0.2647058823529412,7.294117647058823,4.882352941176471,41.8235294117647,1.6470588235294117,36.9,9.5,3.6070588235294117,0.0,0.6543438077634011,17,10,-4.0,45.0,cold,False,True
0.813,23.5,19.5625,63,3.9375,345.5,63.75,5.4,0.8125,0.5625,20.0,22.25,35.8125,233.3125,1.625,0.25,0.38125,11.875,25.6875,112.1875,1.125,0.275,5.625,6.25,48.375,2.5,37.3,6.8,7.0875,0.6212914485165794,0.313,21.0625,21.5625,-8,-0.5,367.4375,62.3125,5.9,1.9375,0.6875,21.8125,24.625,37.3125,276.625,1.5,1.25,0.4375,13.75,22.875,90.8125,0.75,0.25,5.625,6.4375,54.5,2.4375,38.8,18.1,5.151875,0.0,0.6599664991624791,26,11,-4.0,50.0,warm,True,True
0.529,23.647058823529413,19.235294117647058,75,4.411764705882353,337.1764705882353,65.94117647058823,5.1,1.0588235294117647,0.4117647058823529,19.823529411764707,23.88235294117647,35.64705882352941,234.7058823529412,1.6470588235294117,0.6470588235294118,0.3647058823529412,11.705882352941176,28.235294117647058,102.47058823529412,0.7647058823529411,0.21176470588235294,6.588235294117647,5.647058823529412,49.76470588235294,1.5294117647058822,36.6,8.2,2.7576470588235296,0.66996699669967,0.588,23.764705882352942,22.176470588235293,27,1.588235294117647,359.29411764705884,64.3529411764706,5.6,1.0588235294117647,0.29411764705882354,20.647058823529413,21.235294117647058,34.294117647058826,239.0,1.5294117647058822,0.7647058823529411,0.388235294117647,12.117647058823529,28.058823529411764,120.29411764705883,1.0588235294117647,0.2529411764705882,6.470588235294118,5.235294117647059,42.35294117647059,2.0588235294117645,41.1,9.2,7.84235294117647,0.0,0.6192109777015438,30,22,-4.0,45.0,warm,False,True
0.438,23.8125,24.9375,-18,-1.125,379.6875,68.5,5.5,1.5625,0.625,23.9375,28.6875,42.75,294.625,1.8125,0.9375,0.4,16.125,22.625,85.0625,0.625,0.2375,5.25,7.4375,59.75,2.5625,40.8,13.2,5.969375,0.6710526315789473,0.313,21.25,29.375,-130,-8.125,341.8125,67.3125,5.1,2.1875,0.875,20.9375,23.875,39.5625,228.125,1.0625,1.3125,0.33125,14.375,24.125,113.6875,1.25,0.29375,5.125,5.4375,47.125,1.4375,32.3,16.7,-1.754375,0.0,0.6034755134281201,3,29,-4.0,49.0,moderate,False,False
0.765,26.470588235294116,21.823529411764707,79,4.647058823529412,365.5882352941176,63.05882352941177,5.8,0.7647058823529411,0.35294117647058826,22.058823529411764,23.647058823529413,34.88235294117647,253.8235294117647,2.2941176470588234,0.4117647058823529,0.40588235294117647,13.823529411764707,26.235294117647058,111.76470588235294,0.7647058823529411,0.2529411764705882,6.411764705882353,4.0588235294117645,39.88235294117647,1.8235294117647058,44.5,6.4,10.612941176470587,0.6779089376053963,0.206,19.11764705882353,27.470588235294116,-142,-8.352941176470589,322.5882352941176,62.11764705882353,5.2,1.3529411764705883,0.5294117647058824,19.352941176470587,23.294117647058822,34.88235294117647,211.64705882352942,1.3529411764705883,0.8235294117647058,0.33529411764705885,11.352941176470589,25.11764705882353,110.94117647058823,0.7058823529411765,0.25882352941176473,6.117647058823529,6.176470588235294,48.470588235294116,1.8823529411764706,34.3,12.9,0.4041176470588235,1.0,0.6677908937605397,37,30,-4.0,45.0,indoor,True,True
0.813,23.5,19.5625,63,3.9375,345.5,63.75,5.4,0.8125,0.5625,20.0,22.25,35.8125,233.3125,1.625,0.25,0.38125,11.875,25.6875,112.1875,1.125,0.275,5.625,6.25,48.375,2.5,37.3,6.8,7.0875,0.6212914485165794,0.625,25.4375,18.9375,104,6.5,353.5,60.625,5.8,1.25,0.75,19.625,19.9375,29.125,220.1875,1.625,0.5,0.44375,10.6875,29.75,133.3125,1.1875,0.28125,6.625,6.0,55.9375,2.3125,41.6,10.4,6.125625,0.0,0.6845493562231759,10,23,-4.0,46.5,indoor,False,False
0.706,31.176470588235293,21.058823529411764,172,10.117647058823529,407.0,67.82352941176471,6.0,1.1764705882352942,0.5294117647058824,22.941176470588236,26.11764705882353,38.05882352941177,282.3529411764706,2.3529411764705883,0.6470588235294118,0.41764705882352937,14.588235294117647,27.823529411764707,124.6470588235294,0.8823529411764706,0.2647058823529412,6.529411764705882,7.470588235294118,64.88235294117646,1.8235294117647058,43.8,9.9,9.297647058823529,0.6862442040185471,0.471,25.0,25.058823529411764,-1,-0.058823529411764705,362.8235294117647,63.705882352941174,5.7,0.7647058823529411,0.35294117647058826,19.529411764705884,23.41176470588235,35.529411764705884,249.2941176470588,2.0,0.4117647058823529,0.3941176470588235,11.882352941176471,26.41176470588235,113.52941176470588,0.5882352941176471,0.2529411764705882,6.0588235294117645,6.529411764705882,61.35294117647059,1.588235294117647,39.3,6.6,4.238235294117647,0.0,0.6589403973509934,16,20,-4.0,49.0,indoor,False,False
0.813,28.625,21.3125,117,7.3125,373.875,63.1875,5.9,0.5,0.125,21.6875,26.125,36.3125,265.25,2.25,0.375,0.4375,14.375,25.3125,108.625,0.75,0.26875,6.0625,7.5,64.75,1.25,46.2,4.0,10.19,0.7194492254733219,0.5,17.5,18.625,-18,-1.125,296.8125,63.75,4.7,1.1875,0.4375,18.5625,23.1875,36.25,205.6875,1.25,0.75,0.33125,11.125,24.6875,91.125,0.5,0.23125,5.3125,6.4375,52.375,2.125,29.1,10.3,-2.565625,0.0,0.6396551724137931,25,36,-4.0,37.0,cold,False,False
0.219,21.3125,26.4375,-82,-5.125,346.8125,63.8125,5.4,1.4375,0.5,19.5625,21.5,35.6875,243.75,1.75,0.9375,0.4,12.25,25.4375,103.0625,0.4375,0.25625,5.125,7.0625,58.5625,2.1875,33.3,12.0,1.941875,0.6024518388791593,0.188,16.625,27.1875,-169,-10.5625,274.6875,55.3125,5.0,1.3125,0.5,15.5,18.625,29.9375,175.75,1.125,0.8125,0.33125,9.625,22.25,98.9375,0.5625,0.275,4.625,6.625,52.1875,1.25,29.5,11.9,-5.51875,0.0,0.6221294363256785,19,16,-4.0,40.0,moderate,True,True
0.529,26.11764705882353,22.647058823529413,59,3.4705882352941178,359.94117647058823,63.23529411764706,5.7,0.9411764705882353,0.35294117647058826,20.705882352941178,18.058823529411764,29.058823529411764,200.23529411764707,1.1764705882352942,0.5882352941176471,0.38235294117647056,9.823529411764707,32.35294117647059,159.7058823529412,1.4705882352941178,0.2882352941176471,9.588235294117647,6.294117647058823,49.529411764705884,1.2941176470588236,43.4,9.2,6.6499999999999995,0.6214574898785425,0.235,15.176470588235293,24.470588235294116,-158,-9.294117647058824,287.29411764705884,61.76470588235294,4.7,1.7647058823529411,0.5882352941176471,17.58823529411765,20.647058823529413,34.88235294117647,188.0,0.8823529411764706,1.1764705882352942,0.3,10.058823529411764,24.647058823529413,99.29411764705883,0.47058823529411764,0.23529411764705882,5.294117647058823,5.176470588235294,39.64705882352941,2.235294117647059,27.5,15.9,-5.89,0.0,0.5919055649241147,13,7,-4.0,45.0,cold,True,True
0.529,23.352941176470587,23.470588235294116,-2,-0.11764705882352941,364.52941176470586,59.35294117647059,6.1,1.2352941176470589,0.35294117647058826,20.11764705882353,21.647058823529413,34.35294117647059,265.3529411764706,1.7647058823529411,0.8823529411764706,0.4294117647058823,12.941176470588236,22.941176470588236,99.17647058823529,0.7058823529411765,0.2529411764705882,5.470588235294118,6.529411764705882,51.8235294117647,1.7058823529411764,38.8,11.8,4.6505882352941175,0.6301369863013698,0.176,19.176470588235293,27.235294117647058,-137,-8.058823529411764,307.8235294117647,58.411764705882355,5.3,1.4705882352941178,0.5882352941176471,16.352941176470587,13.117647058823529,22.176470588235293,130.52941176470588,1.1176470588235294,0.8823529411764706,0.3,6.411764705882353,32.8235294117647,177.2941176470588,1.0588235294117647,0.31764705882352945,8.705882352941176,4.705882352941177,44.35294117647059,1.2352941176470589,34.3,12.7,-0.42,0.0,0.5915119363395226,32,35,-4.0,46.0,cold,True,False
0.529,20.470588235294116,19.11764705882353,23,1.3529411764705883,313.0,61.588235294117645,5.1,1.0588235294117647,0.47058823529411764,17.647058823529413,21.41176470588235,33.411764705882355,224.23529411764707,1.6470588235294117,0.5882352941176471,0.37058823529411766,11.058823529411764,25.823529411764707,88.76470588235294,0.47058823529411764,0.19999999999999998,4.647058823529412,5.882352941176471,44.1764705882353,1.9411764705882353,35.5,9.8,2.913529411764706,0.6408450704225352,0.529,22.529411764705884,20.58823529411765,33,1.9411764705882353,345.47058823529414,61.88235294117647,5.6,1.0588235294117647,0.4117647058823529,19.88235294117647,22.0,34.1764705882353,233.41176470588235,1.8823529411764706,0.6470588235294118,0.38235294117647056,12.411764705882353,25.941176470588236,112.05882352941177,0.5882352941176471,0.2529411764705882,5.9411764705882355,6.176470588235294,50.35294117647059,1.5294117647058822,39.7,9.2,8.890588235294118,0.0,0.6437177280550774,20,34,-4.0,41.5,cold,False,False
0.813,28.4375,17.875,169,10.5625,397.5625,64.8125,6.1,1.6875,0.8125,22.9375,22.5625,35.875,258.0625,2.1875,0.875,0.425,13.25,26.875,139.5,0.9375,0.325,8.0,5.75,44.3125,1.6875,45.0,15.2,9.84125,0.6289198606271778,0.471,21.41176470588235,20.41176470588235,17,1.0,314.5882352941176,59.1764705882353,5.3,1.3529411764705883,0.5294117647058824,16.941176470588236,21.058823529411764,31.764705882352942,208.0,1.1176470588235294,0.8235294117647058,0.3588235294117647,9.764705882352942,25.0,106.58823529411765,0.7058823529411765,0.2529411764705882,5.764705882352941,6.117647058823529,49.470588235294116,1.411764705882353,32.8,12.0,-1.518235294117647,0.0,0.662962962962963,10,24,-4.0,44.0,cold,True,False
0.529,23.294117647058822,24.41176470588235,-19,-1.1176470588235294,336.7647058823529,64.3529411764706,5.2,1.2941176470588236,0.7058823529411765,19.058823529411764,20.88235294117647,33.76470588235294,215.64705882352942,1.0588235294117647,0.5882352941176471,0.35294117647058826,10.470588235294118,28.176470588235293,121.11764705882354,1.1176470588235294,0.2529411764705882,6.647058823529412,5.588235294117647,40.294117647058826,1.9411764705882353,35.7,9.2,1.771764705882353,0.6184668989547039,0.529,22.176470588235293,21.823529411764707,6,0.35294117647058826,339.52941176470586,65.52941176470588,5.2,1.7647058823529411,0.9411764705882353,19.764705882352942,24.235294117647058,36.470588235294116,242.7058823529412,1.2941176470588236,0.8235294117647058,0.3647058823529412,11.705882352941176,26.647058823529413,96.82352941176471,1.0,0.21176470588235294,5.764705882352941,4.882352941176471,37.88235294117647,2.2941176470588234,35.4,14.9,0.8023529411764706,0.0,0.6645161290322581,37,20,-4.0,44.0,warm,False,True
0.412,21.235294117647058,22.41176470588235,-20,-1.1764705882352942,349.05882352941177,65.6470588235294,5.3,1.2352941176470589,0.5294117647058824,20.58823529411765,19.705882352941178,31.764705882352942,202.58823529411765,1.1176470588235294,0.7058823529411765,0.3470588235294118,10.705882352941176,31.294117647058822,146.47058823529412,1.1176470588235294,0.27647058823529413,8.352941176470589,6.0,50.88235294117647,1.5294117647058822,34.6,11.2,3.413529411764706,0.6203703703703703,0.75,26.125,20.125,96,6.0,360.5,65.8125,5.5,1.125,0.375,22.3125,26.125,38.125,265.0,2.1875,0.75,0.40625,13.8125,24.9375,95.5,0.875,0.2375,6.0,5.0625,38.9375,2.5,41.5,9.7,9.22625,0.0,0.6852459016393443,23,10,-4.0,47.0,cold,False,True
0.412,20.235294117647058,21.294117647058822,-18,-1.0588235294117647,347.7647058823529,63.0,5.5,2.0,0.8823529411764706,20.0,24.941176470588236,37.11764705882353,256.4117647058824,1.7647058823529411,1.1176470588235294,0.3764705882352941,12.941176470588236,23.11764705882353,91.3529411764706,0.4117647058823529,0.23529411764705882,4.647058823529412,5.235294117647059,39.411764705882355,2.411764705882353,34.1,18.4,2.5070588235294116,0.6719492868462758,0.706,27.11764705882353,23.235294117647058,66,3.8823529411764706,394.8235294117647,66.88235294117646,5.9,1.3529411764705883,0.6470588235294118,22.058823529411764,24.0,35.64705882352941,258.88235294117646,1.7647058823529411,0.7058823529411765,0.40588235294117647,13.411764705882353,29.41176470588235,135.94117647058823,1.588235294117647,0.27058823529411763,7.294117647058823,5.705882352941177,49.588235294117645,1.3529411764705883,40.6,11.8,9.445882352941178,0.0,0.6732673267326733,30,20,-4.0,47.5,indoor,False,True
0.75,26.0,19.5,104,6.5,334.625,65.1875,5.1,1.125,0.4375,20.125,26.75,41.0,250.1875,2.1875,0.6875,0.375,12.875,23.3125,84.4375,0.75,0.225,5.0625,5.0625,43.1875,2.1875,37.2,8.5,4.88875,0.6524390243902439,0.688,29.25,18.9375,165,10.3125,363.125,62.0625,5.9,1.125,0.4375,20.4375,16.0625,25.375,171.1875,1.6875,0.6875,0.39375,8.875,34.6875,191.9375,1.5,0.34375,10.375,6.5,60.0625,1.1875,45.3,10.6,9.26875,0.0,0.6330049261083743,24,28,-4.0,46.0,moderate,False,False
0.375,23.5,24.375,-14,-0.875,370.125,65.375,5.7,1.9375,0.875,21.875,23.1875,35.625,252.0625,1.5625,1.0625,0.4125,13.5625,27.3125,118.0625,1.1875,0.26875,6.3125,5.3125,45.6875,2.0,36.3,14.8,3.48125,0.6508771929824562,0.375,24.6875,29.5625,-78,-4.875,371.8125,69.5625,5.3,1.625,0.8125,23.1875,25.8125,39.9375,260.0625,1.5625,0.8125,0.38125,14.4375,26.875,111.75,0.875,0.2625,7.1875,6.0,53.0625,1.5625,40.6,14.4,3.685625,0.0,0.6463223787167449,41,33,-4.0,45.5,indoor,True,True
